,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_1H_OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR_BAY,ocean_proximity_NEAR_OCEAN,median_house_value
14,1.2122162621152603,-1.589234026959912,0.4750180857958039,-0.5882192685483667,-0.9538531567157468,-0.7487623001599095,0.17770697568636531,0.4520342694792554,-1.2414676226496428,-1.0739147754476959,0.0,0.0,0.0,0.0,1.0,
15,-0.5996231552963158,-0.019267378315939637,-0.6368746684346958,-0.7317500884724779,-0.904077631679698,-0.8515117955679191,0.7184741246161245,0.3310288357120685,-0.4858246469522466,0.5152590592404379,0.0,0.0,0.0,0.0,1.0,
16,-0.8851848026057492,1.327994957989919,-0.5534436924261907,1.7666272668603842,1.4364528425040213,1.5601708250688158,0.40383034219886194,0.6147181788342319,-0.9575129666370592,0.33092913450136674,0.0,1.0,0.0,0.0,0.0,152500.0
17,0.9266546148058272,-0.9759261793132099,-1.1557415256003316,0.4469277421526803,-0.33381977654776135,-0.32761388556793486,2.208338941543798,1.9266144448725548,-2.6478424599036496,1.1854614740175342,1.0,0.0,0.0,0.0,0.0,
18,0.641092967496394,-0.3430364578598394,-0.22674991649667847,0.27712966381705456,-0.21748713325987873,-0.31530714451681113,0.13096502084200254,1.526026596550122,-1.6234282141617336,0.4241487209143423,0.0,1.0,0.0,0.0,0.0,158700.0
19,0.4047660869644493,-0.5537829988213356,-2.026374151127882,1.6401135839872318,0.93790720743885,0.8645845872170637,2.1357073334548087,1.749629335664069,-2.083850323623063,0.6379706695604789,1.0,0.0,0.0,0.0,0.0,162900.0
20,-1.2987568435366523,1.7226084720822692,0.8491742182014285,0.01593478449488914,0.13184545663596156,0.24843015757840725,-1.54911990953036,-0.5773679675250657,0.406093913274859,-0.28998023137883705,0.0,1.0,0.0,0.0,0.0,147500.0
21,0.8183381278953525,-0.9759261793132099,0.09020640792077723,-0.37058214452592153,-0.5220552347617697,-0.3650468699276937,0.8173956072707638,-0.012707911111029898,-0.42027231577827445,-0.39778215298959835,1.0,0.0,0.0,0.0,0.0,159800.0
22,-0.9344195693832376,1.2921643027424203,0.3989675373283316,0.28882559201255475,-0.3299452828101155,-0.2314206794215205,2.3063871929548703,1.3500700875402014,-2.0807402542913547,-0.6503971250446315,0.0,1.0,0.0,0.0,0.0,
23,0.611552107429901,-0.7206433705920771,1.0692291367344515,-1.1169155059093654,-0.25048385440285065,-0.5324020445413233,-1.9817120180720789,-1.9682599733640573,2.4104483424029937,0.059113919669712314,1.0,0.0,0.0,0.0,0.0,
24,0.26690873998748155,0.03661917729115133,0.4750180857958039,0.15296148908792886,-0.014935449256121992,-0.003897727924215647,-0.5592090677416125,0.45184508817395325,-0.4906822438584122,1.0381606909858867,0.0,1.0,0.0,0.0,0.0,132600.0
25,-0.7670213623397768,1.5190954395293674,-1.0667877590361359,-0.6450595769733112,-0.45423604908252546,-0.4511496409417857,-0.6053005912168308,-0.5971102504563933,0.74266422164647,1.158708532936476,0.0,1.0,0.0,0.0,0.0,107500.0
26,0.6017051540744033,-0.7143231919236324,0.09020640792077723,-0.08541801026458122,0.3714526983656872,0.45305871767770245,-1.1140581247469745,-1.4248237751021722,1.3189705623701846,0.9710906019911764,1.0,0.0,0.0,0.0,0.0,
27,-0.8753378492502514,1.0960811497533611,1.3580276641998508,-0.9712899639123449,-0.4376905451397599,-0.335865271433829,-1.9779812357378035,-2.0634008630555534,1.73668033067673,0.6549435235815781,0.0,1.0,0.0,0.0,0.0,105500.0
28,0.6312460141408963,-0.6393297974433655,1.782406001096017,-0.17920516311519785,-0.5792112497336186,-0.5416676352333645,1.6690709991717598,0.9952234827452684,-1.3318003288611762,-0.036871736754072175,1.0,0.0,0.0,0.0,0.0,108900.0
29,-0.38299018147536645,1.4731534015706063,-0.4707523429535407,2.1850438480453764,1.8754548937595654,-0.25499672776469545,-0.049558811996353064,4.454194654612357,-0.883142993515597,-0.668433324064732,0.0,1.0,0.0,0.0,0.0,132000.0
30,-1.377532470380634,0.9976573751016815,0.7006788362371881,-0.0074017516445194515,-0.014935449256121992,0.02014363088856018,0.26265407882340536,-0.03750481657851436,0.03584081092334254,0.16627461734746896,0.0,0.0,0.0,0.0,1.0,122300.0
31,-0.10727548752143094,-0.476174259727534,0.8491742182014285,-0.5262196817423163,-0.23941705788253642,-0.1737717965205541,-0.8331619132601256,-1.037416765687881,0.9927750701546777,1.0885918551583882,1.0,0.0,0.0,0.0,0.0,115200.0
32,1.2417571221817536,-1.636665179963997,-0.5534436924261907,-0.19509373517452633,0.11070136886104147,0.19615335656315067,-0.27178647314203225,-1.0563448895908465,0.9707045420185627,-1.7576349299173324,0.0,0.0,0.0,0.0,1.0,110400.0
33,-1.3381446569586433,1.7851876933716448,-1.5243540387794303,-0.794006873342486,-0.8770781966458525,-0.7279147869783558,-1.132490318804781,-0.23482034324053716,-0.1483071969465755,0.17063470961454935,0.0,1.0,0.0,0.0,0.0,
34,0.7789503144733617,-0.9355096722915083,-0.8920529941226363,-0.11913701424200246,-0.13235058034001357,0.10362304607029124,0.45526146503189807,-0.5774165614063239,0.02872448559659953,0.37421225775044487,1.0,0.0,0.0,0.0,0.0,109700.0
35,-1.5252367707130994,1.264854156408609,-2.1353684766480363,1.7425426746775465,1.4475737331763616,1.6142969096799646,0.6728624206628139,0.455998332257751,-0.8595126107594694,-0.29606883867031897,1.0,0.0,0.0,0.0,0.0,97200.0
36,0.07981662623302531,-0.47027589103556694,0.4750180857958039,1.0456566609157825,1.0415391983241717,1.0688474104183951,-0.14944685213995224,0.08009978449033772,-0.04053439036495448,0.040850125508253586,0.0,0.0,0.0,0.0,1.0,104500.0
37,-1.377532470380634,1.8122133886995953,-0.38876230360113745,-0.6603040827419775,-0.7583660152184577,-0.8683355585494293,-1.5416333460942302,0.591588771957203,-0.21329999206384254,0.703217551355162,0.0,1.0,0.0,0.0,0.0,
38,0.20782701985449537,0.011343855261287587,-1.4300425167647453,1.8885651086245436,1.9352071486992408,1.99761571449571,0.027597057261939756,-0.009198026238491863,0.032822774393024695,-0.4153214052601167,0.0,1.0,0.0,0.0,0.0,191400.0
39,0.6903277342738825,-0.8297862306973492,0.7006788362371881,-0.582734024885857,-0.7683529556093939,-0.6768973438172443,0.4822496819871997,0.2592639576799946,-0.5392953985476251,-0.43898172132420055,1.0,0.0,0.0,0.0,0.0,
40,0.04042881281103451,0.576206250578906,0.24553239043148792,0.11066373972944729,-0.037824379471811206,0.14244593375848824,-0.3038976937294564,-0.036344051507612204,-0.4254767180923241,0.30049211460287434,0.0,1.0,0.0,0.0,0.0,155400.0
41,0.8380320346063479,-0.9288148144775509,0.16811474542533936,-0.302076042618506,-0.3222217829259062,-0.19278838356363287,0.07614504562080915,-0.29571638759528557,0.024411447149426935,2.1303061980565574,1.0,0.0,0.0,0.0,0.0,150000.0
42,0.6312460141408963,-0.6579321829759998,0.7006788362371881,-2.6352213635310253,-2.172234122676522,-2.1584307427012255,-2.0714442641909137,-2.355258565745696,2.18297773423678,0.057398772235742586,1.0,0.0,0.0,0.0,0.0,118800.0
43,0.0995105329440207,-0.5719407762080952,1.0692291367344515,-1.1028468454410936,-1.0583491585996454,-0.9730957270476485,0.3633665528989375,-0.4789449920261176,0.3520964184710862,-1.6180843218647065,0.0,0.0,0.0,0.0,1.0,188800.0
44,0.6509399208518917,-0.6766315045712046,0.6258600891897691,-0.11151126043938565,0.2483388531709395,0.3547863100011526,0.19922210734218318,-1.2374817762703167,1.0911578663738117,-0.8280807122542706,1.0,0.0,0.0,0.0,0.0,184400.0
45,1.330379702381233,-1.6846123169212226,-1.1557415256003316,0.9175407268309397,0.6131429780527478,0.7865633800603914,1.2640850236820904,0.4185100275213776,-0.9198104194490944,0.1788381757940695,0.0,0.0,0.0,0.0,1.0,182300.0
46,0.769103361117864,-0.8955160713121206,-0.14666669818822883,-0.19945222149865652,0.014082184124225487,0.047253881330949134,-0.37372141875442666,-0.6589873371824637,0.7210147092899368,0.7727357605451598,1.0,0.0,0.0,0.0,0.0,142500.0
47,-0.9935012895162239,1.2059392147381967,1.4294616842709948,-0.5900517804046229,-0.7834482498743381,-0.8910393618400575,-0.42275757882829346,0.8573035394868747,-0.5683690614436729,0.10868100831050706,0.0,1.0,0.0,0.0,0.0,137500.0
48,-1.2298281700481686,1.0149481205692203,0.6258600891897691,0.7298024876247127,0.3501299737121992,0.33744871198481646,0.7239061553657824,1.0144404761151982,-1.1729838539982953,-0.026416210768062817,0.0,0.0,0.0,1.0,0.0,187500.0
49,-1.3972263770916293,1.280073162074831,0.3224776299780884,-0.3051661758107885,-0.43357877787632104,-0.43796509685843643,0.14785868379940426,0.3767867333446727,-0.34178404907608845,-0.4169726203957969,0.0,1.0,0.0,0.0,0.0,112500.0
50,0.5229295272304217,-0.5537829988213356,-0.06716235934570998,0.3043076438593728,-0.04441669715720705,0.593423845030848,0.5394043641744874,-0.6659515157097806,-0.01690514512385498,1.5271356237404852,1.0,0.0,0.0,0.0,0.0,171900.0
51,0.6213990607853986,-0.7651937118370529,0.4750180857958039,-0.9550414802793741,-0.6758312460785235,-0.6920415822444471,-1.550910429290587,-0.8768698838407649,1.0753164523402268,1.5084601010073821,1.0,0.0,0.0,0.0,0.0,
52,0.0995105329440207,0.44005396076269543,-0.30743875242259355,-0.10116527929038334,-0.3377028229040078,-0.2629234974591086,-0.007805714559534278,0.459300809934837,-0.7249747006670488,0.17310448222977734,0.0,1.0,0.0,0.0,0.0,97500.0
53,0.7001746876293802,-0.7651937118370529,0.4750180857958039,0.4045737057918231,0.00124163482285334,0.14564642713761652,1.4220563799358596,0.7081451211504641,-1.2820728446104699,-0.21495293908209973,1.0,0.0,0.0,0.0,0.0,104200.0
54,0.4343069470309424,-0.608539598236372,0.9962220550865916,-0.934400356973929,-0.9204979053285127,-0.7435260916999067,-0.06100454601576057,-0.6443557576590807,0.21726454280590657,0.4755036471823153,1.0,0.0,0.0,0.0,0.0,
55,0.6213990607853986,-0.7844533861304555,1.2862953641656716,-1.7099001177398214,-1.7467241113554477,-1.5845823324710708,0.09485484065479619,-0.5613423006261915,0.13838590406458015,1.0691558895722777,1.0,0.0,0.0,0.0,0.0,83100.0
56,-1.2889098901811546,1.0423323171109384,0.5506442489538622,-0.29745126579060877,-0.13929393495842465,-0.12891280263044663,-0.4123295191885873,-0.4606115274279358,0.5795667584055291,0.2049096266701239,0.0,0.0,0.0,1.0,0.0,87500.0
57,-0.9442665227387353,1.0286832284634995,0.3989675373283316,-0.6526638625383435,-0.7238811772212562,-0.8074708781648826,0.5759980153158872,0.4353726053866753,-0.11743897099536549,0.16504572566004408,0.0,1.0,0.0,0.0,0.0,85300.0
58,1.0054302416498089,-0.6766315045712046,-2.1353684766480363,1.7073287728646527,2.095192855816683,2.0100679353365107,0.05176302399920164,-0.4297635276395172,0.8281838841945229,-0.6463867675747825,0.0,1.0,0.0,0.0,0.0,
59,-0.9935012895162239,1.4511214260358973,-0.8920529941226363,1.0216560714504077,1.0812426592209807,1.2710079266868999,-0.8496443831362768,-0.43368025085099593,0.13329049985960015,0.8335341268450644,0.0,1.0,0.0,0.0,0.0,60000.0
60,2.2559933177980165,-1.6846123169212226,-1.4300425167647453,0.4092684015798541,0.4544917774630059,0.48298879035374553,-0.6128279762105369,-0.10885667400088966,0.15264004278834467,1.731436543623563,0.0,1.0,0.0,0.0,0.0,75700.0
61,-1.219981216692671,0.9872174356953018,-0.5534436924261907,-0.6737621090351216,-0.8770781966458525,-0.722743075259403,0.8023381839458823,0.12232635687161586,-0.6052534446503238,-0.7413037695043498,0.0,0.0,0.0,1.0,0.0,75000.0
62,-1.0919708230712009,0.7367687595816317,-0.06716235934570998,-0.4294479244498667,-0.5525926131124173,-0.4511496409417857,0.7627999594632577,0.059419339291826925,-0.3172221966265935,0.8209409628345092,1.0,0.0,0.0,0.0,0.0,
63,1.320532749025735,-1.6605738394237786,0.011787747292158911,1.3812154364741014,1.2470373072933687,1.321157387124111,0.0860444986331112,0.2911029815906519,-0.4138871360626596,1.2020486537089972,0.0,0.0,0.0,0.0,1.0,76100.0
64,0.8183381278953525,-0.7973492583351248,0.4750180857958039,-0.28365126948360075,-0.5525926131124173,-0.4913053114538901,0.9210110767815407,0.5826902841282479,-0.846680911958476,0.2691525592777432,1.0,0.0,0.0,0.0,0.0,73500.0
65,0.13889834636601148,-0.6393297974433655,-0.8920529941226363,1.3818625343414357,1.2967844232931127,1.3630328609197995,0.6954485928691335,0.20319739831015826,-0.27914490241186296,1.4174879379722867,0.0,0.0,0.0,0.0,1.0,78400.0
66,0.6903277342738825,-0.7844533861304555,-0.22674991649667847,-0.14785462492816961,-0.057672742377771556,0.02355350437829352,0.21053110620392954,-0.4429622862837722,0.3532119311034187,-0.2740318153993981,1.0,0.0,0.0,0.0,0.0,84400.0
67,0.5229295272304217,-0.6331504413135807,0.09020640792077723,0.30925706002991843,0.5341749202754364,0.5310426674106153,-0.11504420276376312,-0.49453543109681414,0.6625211318256947,-1.9133251771199358,1.0,0.0,0.0,0.0,0.0,81300.0
68,-1.535083724068597,1.280073162074831,-1.6203621777910429,0.781309012536716,0.5584350823101124,0.6163426516685204,0.5203123223390973,0.49066295097019363,-0.6695666394410971,0.24155118797247419,1.0,0.0,0.0,0.0,0.0,85000.0
69,-1.18059340327068,0.8653753814390428,0.16811474542533936,0.8133734110675181,0.9137195275258915,1.0544252185441825,0.005763488721614081,-0.45107579615698534,0.2627125842446623,-0.9833647182910917,1.0,0.0,0.0,0.0,0.0,129200.0
70,0.6607868742073894,-0.7524096383476956,1.1419044564157836,-0.8972619399421943,-0.47935558751836427,-0.40757743206740354,-1.0311593536729817,-1.5732163043466976,1.436292114954032,1.6868206660816563,1.0,0.0,0.0,0.0,0.0,82500.0
71,-1.377532470380634,0.9837264660063891,1.2142570122591003,-0.39730754151546377,-0.310699622194168,-0.32761388556793486,0.3736217882774452,-0.1969042789583887,0.3788092783293418,0.4762346810839599,0.0,0.0,0.0,0.0,1.0,95200.0
72,-0.8359500358282607,1.4813468005960806,-1.718272482382348,-0.03567965064571927,-0.31837269247038613,-0.29094208609858335,0.17918881333857434,0.7056405573413094,-0.8874119692065818,-0.8911507405962137,0.0,1.0,0.0,0.0,0.0,75000.0
73,1.1137467285602836,-0.7716024087824447,0.5506442489538622,-0.4137130944584959,-0.6383649878163213,-0.5370286720108279,0.4343489260596765,0.34772322611989936,-0.685443238898639,-0.46384982678660586,0.0,1.0,0.0,0.0,0.0,
74,0.8971137547393341,-0.6828862261878998,0.3224776299780884,0.28604745673204435,0.1996983395437188,0.18364833756584031,0.18253650271182748,0.31925376939161015,-0.2331565510687382,1.2172727404390244,0.0,1.0,0.0,0.0,0.0,
75,-0.9048787093167445,1.0993959597410488,-0.38876230360113745,0.3872602747798561,0.5752437526973875,0.6713324301475707,-0.29011696789447233,-0.636093058529459,0.5522128427537147,-0.7000475720069416,0.0,1.0,0.0,0.0,0.0,
76,0.8281850812508502,-0.8428405063366942,0.5506442489538622,0.62727720101477,0.7689182620943598,0.7512197062170084,0.07414811605996353,-0.20298860236376065,0.3950147982509688,0.8688253629818538,1.0,0.0,0.0,0.0,0.0,102100.0
77,-1.2396751234036663,1.0894358779578424,0.5506442489538622,0.9403834437609456,0.6457298555051764,0.6909776121104408,0.9547667278118812,0.6865027700277018,-0.888472241659798,-0.06500188407990898,0.0,0.0,0.0,1.0,0.0,108300.0
78,-0.17620416100991484,-0.4585094927539841,-0.4707523429535407,0.706229526814033,0.0044601320963505355,0.11989375776763977,1.8684186215014997,1.4580356954120535,-2.2861899196908286,0.5392237378857547,0.0,0.0,0.0,0.0,1.0,112500.0
79,0.6903277342738825,-0.3260533999938927,0.3224776299780884,-0.6805335027547919,-0.8878236589480093,-0.722743075259403,-0.13369165105526895,0.10181487328445761,-0.6204756109767436,0.06647922604747417,0.0,1.0,0.0,0.0,0.0,
80,0.089663579588523,-0.5719407762080952,1.782406001096017,-1.8547857352439792,-1.7467241113554477,-1.706845176160804,-0.8270365947839295,-0.6712506991526398,0.74565125356477,-0.35346248478537645,0.0,0.0,0.0,0.0,1.0,162500.0
81,0.14874529972150918,-0.18244181220679065,-1.1557415256003316,0.9447626024967032,0.860334163720492,0.4775794176042916,-0.25090390593456685,1.1714570625134437,-0.25972124358960264,-0.11929666068642282,0.0,1.0,0.0,0.0,0.0,112500.0
82,0.5229295272304217,0.14050000068643287,-0.978916856697798,1.4203412970773037,1.5558595407996325,1.0190050943111952,-1.2982243247978669,1.0106164392025563,0.2893266146030997,-0.9691627847477932,0.0,1.0,0.0,0.0,0.0,112500.0
83,0.5820112473634079,-0.7017156727192013,1.500604841399698,0.7342191715655654,0.9399103336599469,1.0606176041328457,-0.14944685213995224,-0.6673749265508988,0.5476595452604434,-1.6073694427288179,1.0,0.0,0.0,0.0,0.0,137500.0
84,-0.08758158081043556,0.8800526236836521,-1.8183414807400013,0.661434680486415,0.48224570568935643,0.17106298052727198,-0.2998470916182497,1.2436356798729522,-0.534260134500432,-0.20309183064793462,0.0,1.0,0.0,0.0,0.0,
85,0.7789503144733617,-0.6455198511757136,1.2142570122591003,0.20014003006577444,0.4570310404728384,0.5231111692095499,-0.21991044398514728,-0.775218021754555,0.765149706779147,0.5905111197286161,0.0,1.0,0.0,0.0,0.0,98200.0
86,0.7297155476958733,-0.6641545048865712,0.9962220550865916,-0.41453758213561936,-0.6569931572495037,-0.5603483776501933,1.1651369574845891,0.4110293464424903,-0.7517061185939359,0.06963733474084216,1.0,0.0,0.0,0.0,0.0,
87,0.7198685943403755,-0.7524096383476956,0.8491742182014285,-1.0801075040705717,-1.1195617604358965,-0.9315480097491505,0.1630445875219349,-0.5362280446804223,0.04250966108236927,0.592108166459939,1.0,0.0,0.0,0.0,0.0,162500.0
88,0.4736947604529332,-0.6331504413135807,0.4750180857958039,0.1802362940700639,-0.057672742377771556,-0.1775594912473987,1.243199405498558,0.9592105275829229,-0.7255070529061441,-0.05807329391381699,1.0,0.0,0.0,0.0,0.0,137500.0
89,0.8183381278953525,-0.8297862306973492,-0.14666669818822883,-1.3414108224237542,-1.3408938442998586,-1.3292324459879685,0.13050718223251342,-0.11627716155891749,0.22971002513814964,-2.391548981695249,1.0,0.0,0.0,0.0,0.0,162500.0
90,0.4933886671639286,-0.608539598236372,0.5506442489538622,-0.3577746520149405,-0.4294767481532187,-0.4292296615500494,0.6567180843164805,0.20429698387841835,-0.1431744492299884,-0.3287131793618522,1.0,0.0,0.0,0.0,0.0,137500.0
91,1.3106857956702374,-1.5813785669531144,-0.8920529941226363,-0.19291857263303336,-0.6017176608256523,-0.47334512405879975,1.2276543826384259,0.7772913829165419,-1.367050869121,-0.38258306497871525,1.0,0.0,0.0,0.0,0.0,162500.0
92,0.8183381278953525,-0.8038140300087065,-1.2458651762712885,-0.24514175167714866,-0.47935558751836427,-0.42053706246182965,1.5406111405701528,0.4944744016017005,-0.7186784191050911,0.5363874069468711,1.0,0.0,0.0,0.0,0.0,187500.0
93,0.641092967496394,-0.7973492583351248,0.3989675373283316,-1.447195459456591,-1.1963687283107507,-1.1645654483912922,-0.6425343483005608,-1.0709718978543592,1.1238859384523463,2.3770126293968206,1.0,0.0,0.0,0.0,0.0,179200.0
94,-1.2692159834701593,0.9199381087289379,0.4750180857958039,0.021079839370610108,0.23700490179172154,0.34613621951887413,0.5350883925313508,-0.8220501841633899,0.6875525205573649,-0.9505647128328593,0.0,0.0,0.0,1.0,0.0,130000.0
95,-1.3282977036031456,1.072731571555407,1.782406001096017,-1.969259765642237,-1.8987943969876682,-1.798277756724415,-1.4950010071693833,-0.7827622535747015,0.6287492284046737,-1.1930075572285797,0.0,0.0,0.0,1.0,0.0,
96,-1.377532470380634,0.9976573751016815,-0.14666669818822883,0.5981957144467357,1.1421850005926004,1.1175990699535967,-0.5814321107083603,-1.1640062521457344,1.3548211359648799,-0.2779118982001265,0.0,0.0,0.0,0.0,1.0,125000.0
97,-1.318450750247648,1.072731571555407,1.782406001096017,-0.2228836745723096,-0.4294767481532187,-0.33173485638230327,0.5144058234333323,0.31359171742424335,-0.619306851324006,-0.8358716545166892,0.0,0.0,0.0,1.0,0.0,
98,0.8774198480283387,-0.6766315045712046,-1.2458651762712885,0.4728059547520073,0.13784328517011962,0.1392401692587311,1.4968433857088752,0.8868480532435258,-1.0424155998056743,-0.3879137155339585,0.0,1.0,0.0,0.0,0.0,193100.0
99,-1.249522076759164,1.6351866117126046,-0.06716235934570998,-0.9264474806287053,-0.9994437490029544,-1.0095830705900264,-0.6128279762105369,0.21519202929924988,-0.0992847110944821,-0.3757630575840707,0.0,1.0,0.0,0.0,0.0,257800.0
100,0.6607868742073894,-0.7017156727192013,1.2142570122591003,-0.3059395809599772,-0.30305975870316704,-0.2629234974591086,-0.7068143853071063,-0.1112402036107162,0.10001649139462854,0.5376569993292591,1.0,0.0,0.0,0.0,0.0,
101,1.3402266557367306,-1.589234026959912,0.3989675373283316,-0.2436489446146258,-0.45839730261094475,-0.40757743206740354,0.686345434468363,0.46323569041547874,-0.6484813978059644,-0.6037414869449265,1.0,0.0,0.0,0.0,0.0,237500.0
102,-1.3578385636696386,1.0960811497533611,0.775112957054743,-0.9527342718354345,-0.6153670165009059,-0.7279147869783558,-0.49386788337184295,-0.7554097979306739,1.2388360923965023,0.4042470507828357,0.0,0.0,0.0,1.0,0.0,350000.0
103,1.3008388423147397,-1.3077633117935341,-2.1353684766480363,1.4421638665235617,1.2173406132921232,1.3008580739540694,0.6205963105596273,0.46697267196512304,-0.6686293954220622,0.2477798535843806,1.0,0.0,0.0,0.0,0.0,335700.0
104,0.7789503144733617,-0.9288148144775509,-0.806129561107582,-0.11566667759247896,0.3714526983656872,0.4721557217052773,-0.5018515950529772,-1.5691805420983618,1.3956002422054483,2.1672483091231536,1.0,0.0,0.0,0.0,0.0,313400.0
105,-1.3676855170251363,1.0389280681510011,-2.026374151127882,-0.5818216033474385,0.1967981365420362,-0.10688225108835699,0.10832096916581369,-1.4145022517597976,2.1078865998221468,-1.8169282275665946,0.0,0.0,0.0,1.0,0.0,268500.0
106,0.9463485215168226,-0.1609044254200958,0.3989675373283316,-0.42197621600568885,-0.5350757400751822,-0.6079523439478496,0.4956875799770971,0.5239101237578497,-0.2821870335686223,0.4276873050778304,0.0,1.0,0.0,0.0,0.0,259400.0
107,-1.1018177764266985,2.0064103000694886,0.24553239043148792,-1.5739939550119395,-1.3998484988967286,-2.4911739471622396,-2.279971079721793,3.0322867874592108,0.9084812318325527,-0.6877527410897715,0.0,1.0,0.0,0.0,0.0,275700.0
108,-0.4420719016083527,1.066013170247284,-0.22674991649667847,-2.303355949100549,-2.420739560461033,-2.437528192164643,-0.8891989811687983,0.45882219257808615,-0.15331004478853388,-0.7292958267827809,0.0,1.0,0.0,0.0,0.0,225000.0
109,-2.096360065331966,1.8605452886080285,1.1419044564157836,0.07548336569841028,0.08931667260587188,0.19615335656315067,-1.209837183304212,-0.27245208464950293,0.09376237523951589,-0.6126183767425406,0.0,0.0,0.0,0.0,1.0,262500.0
110,0.8183381278953525,-0.9154603483269346,-0.14666669818822883,0.15355873527253455,0.18807089944707833,0.27854746243077694,0.793110232838674,-0.27244870202625576,0.1481827749208893,2.3658906587520736,1.0,0.0,0.0,0.0,0.0,218500.0
111,0.6509399208518917,-0.8038140300087065,-0.4707523429535407,-2.2268973919286847,-1.7955476831659922,-1.593619374109631,-1.236525120312391,-2.7751246428303737,1.9269298079486703,1.9600618435104786,1.0,0.0,0.0,0.0,0.0,255000.0
112,0.24721483327648616,0.03661917729115133,0.9228737416817392,-0.4104191770729342,-0.26534735595648773,-0.319400078633279,-1.8835335427430724,-0.2591922216961569,0.5603399628124933,0.31341010986985157,0.0,1.0,0.0,0.0,0.0,224100.0
113,1.4091553292252144,-0.7844533861304555,0.7006788362371881,-0.5017108696312639,-0.07102531305994995,-0.299027412293059,-2.0714442641909137,-0.5952097075847164,1.360352620659357,-0.4354883670274366,0.0,1.0,0.0,0.0,0.0,
